source,time_s,time_ns,action,controller_state,hand_in_frame
"xbox","1681420240","840594768","0","1"
"xbox","1681420240","940699100","0","1"
"xbox","1681420241","40691137","0","1"
"xbox","1681420241","140627145","0","1"
"xbox","1681420241","240740776","0","1"
"xbox","1681420241","340759277","0","1"
"xbox","1681420241","440792560","0","1"
"xbox","1681420241","540676593","0","1"
"xbox","1681420241","640689134","0","1"
"xbox","1681420241","740668296","0","1"
"xbox","1681420241","840679407","0","1"
"xbox","1681420241","940658092","0","1"
"xbox","1681420242","40684938","0","1"
"xbox","1681420242","140724897","0","1"
"xbox","1681420242","240679502","0","1"
"xbox","1681420242","340699434","0","1"
"xbox","1681420242","440687417","0","1"
"xbox","1681420242","540724754","0","1"
"xbox","1681420242","640760660","0","1"
"xbox","1681420242","740715980","0","1"
"xbox","1681420242","840705394","0","1"
"xbox","1681420242","940681219","0","1"
"xbox","1681420243","40770769","0","1"
"xbox","1681420243","140819549","0","1"
"xbox","1681420243","240686655","0","1"
"xbox","1681420243","340758085","0","1"
"xbox","1681420243","440685749","0","1"
"xbox","1681420243","540723562","0","1"
"xbox","1681420243","640696763","0","1"
"xbox","1681420243","740706920","0","1"
"xbox","1681420243","840752124","0","1"
"xbox","1681420243","940767765","0","1"
"xbox","1681420244","40715456","0","1"
"xbox","1681420244","140721559","0","1"
"xbox","1681420244","240707874","0","1"
"xbox","1681420244","340773582","0","1"
"xbox","1681420244","440664052","0","1"
"xbox","1681420244","540738344","0","1"
"xbox","1681420244","640761613","0","1"
"xbox","1681420244","740734815","0","1"
"xbox","1681420244","840885400","0","1"
"xbox","1681420244","940690994","0","1"
"xbox","1681420245","40724277","0","1"
"xbox","1681420245","140764474","0","1"
"xbox","1681420245","240795850","0","1"
"xbox","1681420245","340765237","0","1"
"xbox","1681420245","440770626","0","1"
"xbox","1681420245","540722131","0","1"
"xbox","1681420245","640775442","0","1"
"xbox","1681420245","740878105","0","1"
"xbox","1681420245","840754747","0","1"
"xbox","1681420245","940761566","0","1"
"xbox","1681420246","40801525","0","1"
"xbox","1681420246","140757560","0","1"
"xbox","1681420246","240769624","0","1"
"xbox","1681420246","340772390","0","1"
"xbox","1681420246","440829753","0","1"
"xbox","1681420246","540725469","0","1"
"xbox","1681420246","640846729","0","1"
"xbox","1681420246","740736484","0","1"
"xbox","1681420246","840773820","0","1"
"xbox","1681420246","940716505","0","1"
"xbox","1681420247","40689945","0","1"
"xbox","1681420247","140727519","0","1"
"xbox","1681420247","240743398","0","1"
"xbox","1681420247","340744733","0","1"
"xbox","1681420247","440747499","0","1"
"xbox","1681420247","540725946","0","1"
"xbox","1681420247","640723466","0","1"
"xbox","1681420247","740736961","0","1"
"xbox","1681420247","840720415","0","1"
"xbox","1681420247","940694093","0","1"
"xbox","1681420248","40736675","0","1"
"xbox","1681420248","140690803","0","1"
"xbox","1681420248","240699052","0","1"
"xbox","1681420248","340693235","0","1"
"xbox","1681420248","440732479","0","1"
"xbox","1681420248","540614604","0","1"
"xbox","1681420248","640697240","0","1"
"xbox","1681420248","740758180","0","1"
"xbox","1681420248","840751409","0","1"
"xbox","1681420248","940705299","0","1"
"xbox","1681420249","40615797","0","1"
"xbox","1681420249","140697956","0","1"
"xbox","1681420249","240798234","0","1"
"xbox","1681420249","340722084","0","1"
"xbox","1681420249","443984985","0","1"
"xbox","1681420249","540728330","0","1"
"xbox","1681420249","640834093","0","1"
"xbox","1681420249","740723371","0","1"
"xbox","1681420249","840845823","0","1"
"xbox","1681420249","940691471","0","1"
"xbox","1681420250","40763616","0","1"
"xbox","1681420250","140702486","0","1"
"xbox","1681420250","240716457","0","1"
"xbox","1681420250","340733289","0","1"
"xbox","1681420250","440884113","0","1"
"xbox","1681420250","540748357","0","1"
"xbox","1681420250","640779495","0","1"
"xbox","1681420250","740742921","0","1"
"xbox","1681420250","840764760","0","1"
"xbox","1681420250","940738916","0","1"
"xbox","1681420251","40786981","0","1"
"xbox","1681420251","140656948","0","1"
"xbox","1681420251","240775823","0","1"
"xbox","1681420251","340688705","0","1"
"xbox","1681420251","440864324","0","1"
"xbox","1681420251","540738821","0","1"
"xbox","1681420251","640784740","0","1"
"xbox","1681420251","740728139","0","1"
"xbox","1681420251","840762376","0","1"
"xbox","1681420251","940768241","0","1"
"xbox","1681420252","40767669","0","1"
"xbox","1681420252","140758037","0","1"
"xbox","1681420252","240867853","0","1"
"xbox","1681420252","340841293","0","1"
"xbox","1681420252","440740108","0","1"
"xbox","1681420252","540747404","0","1"
"xbox","1681420252","640742301","0","1"
"xbox","1681420252","740686893","0","1"
"xbox","1681420252","840751886","0","1"
"xbox","1681420252","940754175","0","1"
"xbox","1681420253","40664911","0","1"
"xbox","1681420253","140763998","0","1"
"xbox","1681420253","240754365","0","1"
"xbox","1681420253","340646743","0","1"
"xbox","1681420253","440758705","0","1"
"xbox","1681420253","540982484","0","1"
"xbox","1681420253","640759468","0","1"
"xbox","1681420253","740674972","0","1"
"xbox","1681420253","840707778","0","1"
"xbox","1681420253","940637350","0","1"
"xbox","1681420254","40681362","0","1"
"xbox","1681420254","140716075","0","1"
"xbox","1681420254","240774393","0","1"
"xbox","1681420254","340672254","0","1"
"xbox","1681420254","440713644","0","1"
"xbox","1681420254","540642976","0","1"
"xbox","1681420254","640769004","0","1"
"xbox","1681420254","740776777","0","1"
"xbox","1681420254","840685844","0","1"
"xbox","1681420254","940683841","0","1"
"xbox","1681420255","40803670","0","1"
"xbox","1681420255","140775442","0","1"
"xbox","1681420255","240773200","0","1"
"xbox","1681420255","340717315","0","1"
"xbox","1681420255","440709352","0","1"
"xbox","1681420255","540687084","0","1"
"xbox","1681420255","640699386","0","1"
"xbox","1681420255","740790128","0","1"
"xbox","1681420255","840614557","0","1"
"xbox","1681420255","940690994","0","1"
"xbox","1681420256","40699720","0","1"
"xbox","1681420256","140665769","0","1"
"xbox","1681420256","240731716","0","1"
"xbox","1681420256","340834856","0","1"
"xbox","1681420256","440665006","0","1"
"xbox","1681420256","540684700","0","1"
"xbox","1681420256","640717029","0","1"
"xbox","1681420256","740825414","0","1"
"xbox","1681420256","840649843","0","1"
"xbox","1681420256","940714120","0","1"
"xbox","1681420257","40614604","0","1"
"xbox","1681420257","140733718","0","1"
"xbox","1681420257","240700006","0","1"
"xbox","1681420257","340651273","0","1"
"xbox","1681420257","440611600","0","1"
"xbox","1681420257","540724277","0","1"
"xbox","1681420257","640674114","0","1"
"xbox","1681420257","740635633","0","1"
"xbox","1681420257","840722084","0","1"
"xbox","1681420257","940745353","0","1"
"xbox","1681420258","40673732","0","1"
"xbox","1681420258","140758991","0","1"
"xbox","1681420258","240825653","0","1"
"xbox","1681420258","340709686","0","1"
"xbox","1681420258","440649032","0","1"
"xbox","1681420258","540726423","0","1"
"xbox","1681420258","640688896","0","1"
"xbox","1681420258","740732669","0","1"
"xbox","1681420258","840652465","0","1"
"xbox","1681420258","940674543","0","1"
"xbox","1681420259","40683507","0","1"
"xbox","1681420259","140783309","0","1"
"xbox","1681420259","240721225","0","1"
"xbox","1681420259","340711355","0","1"
"xbox","1681420259","440660476","0","1"
"xbox","1681420259","540711641","0","1"
