"source","time_s","time_ns","action","controller_state","hand_in_frame"
"hand","1681338963",285839080,0,1,"False"
"hand","1681338963",784436702,0,1,"False"
"hand","1681338964",284968137,0,1,"False"
"hand","1681338964",785907030,0,1,"False"
"hand","1681338965",281585216,0,1,"False"
"hand","1681338965",788165092,0,1,"False"
"hand","1681338966",288397312,0,1,"False"
"hand","1681338966",799343347,0,1,"False"
"hand","1681338967",284425258,0,1,"False"
"hand","1681338967",782687664,0,1,"False"
"hand","1681338968",286077976,0,1,"False"
"hand","1681338968",781503915,0,1,"False"
"hand","1681338969",298952341,0,1,"False"
"hand","1681338969",781969070,0,1,"False"
"hand","1681338970",282017469,0,1,"False"
"hand","1681338970",785263776,0,1,"False"
"hand","1681338971",282031774,0,1,"False"
"hand","1681338971",782687902,0,1,"False"
"hand","1681338972",283196449,0,1,"False"
"hand","1681338972",786669254,0,1,"False"
"hand","1681338973",281582832,0,1,"False"
"hand","1681338973",788061618,0,1,"False"
"hand","1681338974",285897254,0,1,"False"
"hand","1681338974",786007642,0,1,"False"
"hand","1681338975",283129930,0,1,"False"
"hand","1681338975",782069921,0,1,"False"
"hand","1681338986",241420745,0,1,"False"
"hand","1681338996",704230308,0,1,"False"
"hand","1681338998",165420532,0,1,"False"
"hand","1681338998",659389495,0,1,"False"
"hand","1681338999",165517330,0,1,"False"
"hand","1681338999",657689571,0,1,"False"
"hand","1681339000",166189193,0,1,"False"
"hand","1681339000",658312559,0,1,"False"
"hand","1681339001",157887697,0,1,"False"
"hand","1681339001",657099246,0,1,"False"
"hand","1681339002",158732652,0,1,"False"
"hand","1681339002",657845020,0,1,"False"
"hand","1681339003",163334131,0,1,"False"
"hand","1681339003",658309698,0,1,"False"
"hand","1681339004",159467935,0,1,"False"
"hand","1681339004",661598920,0,1,"False"
"hand","1681339005",157344818,0,1,"False"
"hand","1681339005",662069559,0,1,"False"
"hand","1681339006",158717393,0,1,"False"
"hand","1681339006",658602237,0,1,"False"
"hand","1681339007",157338380,0,1,"False"
"hand","1681339007",661206245,0,1,"False"
"hand","1681339008",161167621,0,1,"False"
"hand","1681339009",73103427,2,1,"True"
"hand","1681339010",78399419,2,1,"True"
"hand","1681339011",338962793,0,1,"False"
"hand","1681339011",842929363,0,1,"False"
"hand","1681339012",344129085,0,1,"False"
"hand","1681339012",833931684,0,1,"False"
"hand","1681339013",342297792,0,1,"False"
"hand","1681339013",834202051,0,1,"False"
"hand","1681339014",749010324,1,1,"True"
"hand","1681339015",680924415,1,1,"True"
"hand","1681339016",619432210,1,1,"True"
"hand","1681339017",596541404,1,1,"True"
"hand","1681339018",456150293,1,1,"True"
"hand","1681339019",889853715,0,1,"False"
"hand","1681339020",381239652,0,1,"False"
"hand","1681339020",879683017,0,1,"False"
"hand","1681339021",379406929,0,1,"False"
"hand","1681339021",879502773,0,1,"False"
"hand","1681339022",384433984,0,1,"False"
"hand","1681339023",788121938,4,1,"True"
"hand","1681339025",72105169,4,1,"True"
"hand","1681339026",832843065,0,1,"False"
"hand","1681339027",332777261,0,1,"False"
"hand","1681339027",831011772,0,1,"False"
"hand","1681339028",334401130,0,1,"False"
"hand","1681339028",834189653,0,1,"False"
"hand","1681339029",329595565,0,1,"False"
"hand","1681339029",835608720,0,1,"False"
"hand","1681339030",331242561,0,1,"False"
"hand","1681339030",831668853,0,1,"False"
"hand","1681339031",329333305,0,1,"False"
"hand","1681339031",830234289,0,1,"False"
"hand","1681339032",329585313,0,1,"False"
"hand","1681339032",831862449,0,1,"False"
"hand","1681339033",331031799,0,1,"False"
"hand","1681339034",142678022,NA,NA,"changing mode"
"hand","1681339037",20464181,0,0,"False"
"hand","1681339037",524498462,0,0,"False"
"hand","1681339038",15181779,0,0,"False"
"hand","1681339038",528521060,0,0,"False"
"hand","1681339039",32835006,0,0,"False"
"hand","1681339039",524638414,0,0,"False"
"hand","1681339041",324656724,0,0,"True"
"hand","1681339041",825688838,0,0,"True"
"hand","1681339044",16582250,0,0,"False"
"hand","1681339044",524417161,0,0,"True"
"hand","1681339045",16648054,0,0,"False"
"hand","1681339045",520524978,0,0,"False"
"hand","1681339046",18475532,0,0,"False"
"hand","1681339047",29148817,3,0,"True"
"hand","1681339049",743234157,3,0,"True"
"hand","1681339050",228304624,3,0,"True"
"hand","1681339051",731587648,0,0,"True"
"hand","1681339052",236609458,0,0,"True"
"hand","1681339052",721866607,0,0,"True"
"hand","1681339053",228939056,0,0,"True"
"hand","1681339053",721393346,0,0,"True"
"hand","1681339054",526049137,0,0,"True"
"hand","1681339056",326930284,0,0,"True"
"hand","1681339057",21280050,3,0,"True"
"hand","1681339058",326862335,0,0,"True"
"hand","1681339058",822260379,0,0,"True"
"hand","1681339059",821348905,3,0,"True"
"hand","1681339060",513449192,0,0,"True"
"hand","1681339061",522218227,3,0,"True"
"hand","1681339062",5142450,3,0,"True"
"hand","1681339062",525342226,3,0,"True"
"hand","1681339063",31572580,3,0,"True"
"hand","1681339064",515280961,0,0,"False"
"hand","1681339065",11788129,0,0,"False"
"hand","1681339065",624904394,3,0,"True"
"hand","1681339066",135400533,3,0,"True"
"hand","1681339067",34403085,0,0,"True"
"hand","1681339067",632114648,3,0,"True"
"hand","1681339068",132879018,3,0,"True"
"hand","1681339069",26688337,0,0,"True"
"hand","1681339069",530753612,0,0,"False"
"hand","1681339070",10815143,0,0,"False"
"hand","1681339070",512894392,0,0,"False"
"hand","1681339071",16134977,0,0,"False"
"hand","1681339071",512817382,0,0,"False"
"hand","1681339072",13021945,0,0,"False"
"hand","1681339072",512056589,0,0,"False"
"hand","1681339073",11600017,0,0,"False"
"hand","1681339073",516579389,0,0,"False"
"hand","1681339074",17598867,0,0,"False"
"hand","1681339074",513885259,0,0,"False"
"hand","1681339075",11727094,0,0,"False"
"hand","1681339075",510899782,0,0,"False"
"hand","1681339076",12104988,0,0,"False"
"hand","1681339076",512166976,0,0,"False"
"hand","1681339077",17184495,0,0,"False"
"hand","1681339077",721625089,1,0,"True"
"hand","1681339079",874531984,0,0,"False"
"hand","1681339080",375888347,0,0,"False"
"hand","1681339080",883193254,0,0,"False"
"hand","1681339081",374245882,0,0,"False"
"hand","1681339081",909261465,0,0,"True"
"hand","1681339082",389292955,0,0,"True"
"hand","1681339082",883913040,0,0,"True"
"hand","1681339083",393864631,0,0,"True"
"hand","1681339083",885344743,0,0,"True"
"hand","1681339084",391695261,0,0,"True"
"hand","1681339084",902791500,0,0,"True"
"hand","1681339085",387298583,0,0,"True"
"hand","1681339085",887561559,0,0,"True"
"hand","1681339086",384631156,0,0,"True"
"hand","1681339087",787084579,2,0,"True"
"hand","1681339089",711135625,0,0,"False"
"hand","1681339090",214320421,0,0,"False"
"hand","1681339090",705740213,0,0,"False"
"hand","1681339091",417693614,NA,NA,"changing mode"
"hand","1681339094",287800073,0,1,"False"
"hand","1681339094",789907932,0,1,"False"
"hand","1681339095",292927026,0,1,"False"
"hand","1681339095",790096998,0,1,"False"
"hand","1681339096",295374631,0,1,"False"
"hand","1681339097",98994016,5,1,"True"
"hand","1681339098",184309005,5,1,"True"
"hand","1681339099",259879827,5,1,"True"
"hand","1681339100",322396516,5,1,"True"
"hand","1681339101",887948513,0,1,"False"
"hand","1681339102",397791385,0,1,"False"
"hand","1681339102",886488676,0,1,"False"
"hand","1681339103",388686895,0,1,"False"
"hand","1681339103",891175270,0,1,"False"
"hand","1681339104",385960340,0,1,"False"
"hand","1681339104",889563798,0,1,"False"
"hand","1681339105",395839691,0,1,"False"
"hand","1681339105",896697044,0,1,"True"
"hand","1681339106",406047821,0,1,"True"
"hand","1681339106",905568599,0,1,"True"
"hand","1681339107",396356821,0,1,"True"
"hand","1681339108",495945692,7,1,"True"
"hand","1681339109",402091503,0,1,"True"
"hand","1681339109",886965751,0,1,"False"
"hand","1681339110",386026859,0,1,"False"
"hand","1681339110",888247013,0,1,"False"
"hand","1681339111",387678146,0,1,"False"
"hand","1681339111",894624471,0,1,"False"
"hand","1681339112",394429683,0,1,"False"
"hand","1681339112",892985343,0,1,"False"
"hand","1681339113",386379718,0,1,"False"
"hand","1681339114",315248966,1,1,"True"
"hand","1681339115",250432729,1,1,"True"
"hand","1681339116",201663255,1,1,"True"
"hand","1681339117",95511436,1,1,"True"
"hand","1681339118",45519351,1,1,"True"
"hand","1681339119",461558580,0,1,"False"
"hand","1681339119",968558549,0,1,"False"
"hand","1681339120",474233150,0,1,"False"
"hand","1681339121",173846006,3,1,"True"
"hand","1681339122",423298835,3,1,"True"
"hand","1681339123",853691816,3,1,"True"
"hand","1681339125",668781518,NA,NA,"changing mode"
"hand","1681339128",538674831,0,0,"False"
"hand","1681339129",39582490,0,0,"False"
"hand","1681339129",543743133,0,0,"False"
"hand","1681339130",41008234,0,0,"False"
"hand","1681339130",538493871,0,0,"False"
"hand","1681339131",47137498,0,0,"False"
"hand","1681339131",552150249,0,0,"False"
"hand","1681339132",46018600,0,0,"False"
"hand","1681339132",541557788,0,0,"False"
"hand","1681339133",39896249,0,0,"False"
"hand","1681339133",537660837,0,0,"False"
"hand","1681339134",39400100,0,0,"False"
"hand","1681339134",544329643,0,0,"False"
"hand","1681339135",38483619,0,0,"False"
"hand","1681339135",549186706,0,0,"False"
"hand","1681339136",37532329,0,0,"False"
"hand","1681339136",545059919,0,0,"False"
"hand","1681339137",38972139,0,0,"False"
"hand","1681339137",538810729,0,0,"False"
"hand","1681339138",42278766,0,0,"False"
"hand","1681339138",537817955,0,0,"False"
"hand","1681339139",47472238,0,0,"True"
"hand","1681339139",554824590,0,0,"True"
"hand","1681339140",56254625,0,0,"True"
"hand","1681339140",527949333,0,0,"True"
"hand","1681339141",55546045,0,0,"True"
"hand","1681339141",556358814,0,0,"True"
"hand","1681339142",57986497,0,0,"True"
"hand","1681339142",538951396,0,0,"False"
"hand","1681339143",37531852,0,0,"False"
"hand","1681339143",543296575,0,0,"False"
"hand","1681339144",52481889,0,0,"True"
"hand","1681339144",556378364,0,0,"True"
"hand","1681339145",28388977,0,0,"True"
"hand","1681339145",547811269,0,0,"True"
"hand","1681339146",51672935,0,0,"True"
"hand","1681339146",546938419,0,0,"True"
"hand","1681339147",49303531,0,0,"True"
"hand","1681339147",527826786,0,0,"True"
"hand","1681339148",547567129,4,0,"True"
"hand","1681339149",46504259,4,0,"True"
"hand","1681339149",545938730,4,0,"True"
"hand","1681339150",55462837,4,0,"True"
"hand","1681339151",11581182,4,0,"True"
"hand","1681339151",512596130,4,0,"True"
"hand","1681339152",16894102,4,0,"True"
"hand","1681339152",513689517,4,0,"True"
"hand","1681339153",17610549,4,0,"True"
"hand","1681339153",716357231,0,0,"True"
"hand","1681339154",213296651,0,0,"True"
"hand","1681339154",716135263,0,0,"False"
"hand","1681339155",218239784,0,0,"False"
"hand","1681339155",709566831,0,0,"False"
"hand","1681339156",206649541,0,0,"False"
"hand","1681339156",704726457,0,0,"False"
"hand","1681339157",206857204,0,0,"False"
"hand","1681339157",707988739,0,0,"False"
"hand","1681339158",203059911,0,0,"False"
"hand","1681339158",705164194,0,0,"False"
"hand","1681339159",204231739,0,0,"False"
"hand","1681339159",709120512,0,0,"False"
"hand","1681339160",203968286,0,0,"False"
"hand","1681339160",704660654,0,0,"False"
"hand","1681339161",213372230,0,0,"False"
"hand","1681339161",704077720,0,0,"False"
"hand","1681339162",206970930,0,0,"False"
"hand","1681339162",703511238,0,0,"False"
"hand","1681339163",215932846,0,0,"True"
"hand","1681339163",713818311,0,0,"True"
"hand","1681339164",216766357,0,0,"True"
"hand","1681339164",716911077,0,0,"True"
"hand","1681339165",218847513,0,0,"True"
"hand","1681339165",716639518,0,0,"True"
"hand","1681339166",211040258,0,0,"True"
"hand","1681339166",726940870,0,0,"True"
"hand","1681339167",206712484,0,0,"False"
"hand","1681339167",705476760,0,0,"False"
"hand","1681339168",220574617,0,0,"True"
"hand","1681339168",717868328,0,0,"True"
"hand","1681339169",222807407,0,0,"True"
"hand","1681339169",715852260,0,0,"True"
"hand","1681339170",211393117,0,0,"True"
"hand","1681339170",715237855,0,0,"True"
"hand","1681339171",213943719,0,0,"True"
"hand","1681339171",715684652,0,0,"True"
"hand","1681339172",211497068,0,0,"True"
"hand","1681339172",723675966,0,0,"True"
"hand","1681339173",214991807,0,0,"False"
"hand","1681339174",13394832,3,0,"True"
"hand","1681339176",112653017,3,0,"True"
"hand","1681339176",595842838,3,0,"True"
"hand","1681339178",303366899,0,0,"False"
"hand","1681339178",802494287,0,0,"False"
"hand","1681339179",303275346,0,0,"False"
"hand","1681339179",805608749,0,0,"False"
"hand","1681339180",304653882,0,0,"False"
"hand","1681339180",801866054,0,0,"False"
"hand","1681339181",819844961,0,0,"False"
"hand","1681339182",323529481,0,0,"False"
"hand","1681339182",803054094,0,0,"False"
"hand","1681339183",305398464,0,0,"False"
"hand","1681339183",815588951,0,0,"False"
"hand","1681339185",220809459,NA,NA,"changing mode"
"hand","1681339188",106914997,1,1,"True"
"hand","1681339189",110053777,1,1,"True"
"hand","1681339190",535456418,0,1,"False"
"hand","1681339191",28121709,0,1,"False"
"hand","1681339191",540357112,0,1,"False"
"hand","1681339192",28411388,0,1,"False"
"hand","1681339192",527826547,0,1,"False"
"hand","1681339193",380059719,NA,NA,"changing mode"
"hand","1681339196",260159969,0,0,"False"
"hand","1681339196",774925231,0,0,"False"
"hand","1681339197",263819217,0,0,"False"
"hand","1681339197",761604070,0,0,"False"
"hand","1681339198",268087387,0,0,"True"
"hand","1681339199",72466611,4,0,"True"
"hand","1681339199",569600582,4,0,"True"
"hand","1681339200",501786470,4,0,"True"
"hand","1681339201",4897594,4,0,"True"
"hand","1681339201",992916584,0,0,"False"
"hand","1681339202",493055343,0,0,"False"
"hand","1681339202",990923881,0,0,"False"
"hand","1681339203",492132425,0,0,"False"
"hand","1681339204",5724668,0,0,"False"
"hand","1681339204",495262145,0,0,"False"
"hand","1681339205",4888296,0,0,"False"
"hand","1681339205",708913803,NA,NA,"changing mode"
"hand","1681339208",578933715,0,1,"False"
"hand","1681339209",88049888,0,1,"True"
"hand","1681339209",593738555,0,1,"True"
"hand","1681339210",589558601,8,1,"True"
"hand","1681339211",93537092,8,1,"True"
"hand","1681339212",197190284,0,1,"True"
"hand","1681339212",685925722,0,1,"False"
"hand","1681339213",179182291,0,1,"False"
"hand","1681339213",679307937,0,1,"False"
"hand","1681339214",180501461,0,1,"False"
"hand","1681339214",681816339,0,1,"False"
"hand","1681339215",178536653,0,1,"False"
"hand","1681339215",687958955,0,1,"False"
"hand","1681339216",178788900,0,1,"False"
"hand","1681339216",678839206,0,1,"False"
"hand","1681339217",184458017,0,1,"False"
"hand","1681339217",678878784,0,1,"False"
"hand","1681339218",199545860,0,1,"False"
"hand","1681339218",678818702,0,1,"False"
"hand","1681339219",179059028,0,1,"False"
"hand","1681339219",699998140,0,1,"True"
"hand","1681339220",188423871,0,1,"True"
"hand","1681339220",697155237,0,1,"True"
"hand","1681339221",190100669,0,1,"True"
"hand","1681339221",688733339,0,1,"True"
"hand","1681339222",676907539,0,1,"True"
"hand","1681339223",969867467,0,1,"True"
"hand","1681339225",192837476,0,1,"False"
"hand","1681339225",678857803,0,1,"False"
"hand","1681339226",179407596,0,1,"False"
"hand","1681339226",679886579,0,1,"False"
"hand","1681339227",178604841,0,1,"False"
"hand","1681339227",681526899,0,1,"False"
"hand","1681339228",178793668,0,1,"False"
"hand","1681339228",682595014,0,1,"False"
"hand","1681339229",179270982,0,1,"False"
"hand","1681339229",677519321,0,1,"False"
"hand","1681339230",180094957,0,1,"False"
"hand","1681339230",697991132,0,1,"False"
"hand","1681339231",184051275,0,1,"False"
"hand","1681339231",687151908,0,1,"False"
"hand","1681339232",197930335,0,1,"False"
"hand","1681339232",677869796,0,1,"False"
"hand","1681339233",189520597,0,1,"False"
"hand","1681339233",678058147,0,1,"False"
"hand","1681339234",179861307,0,1,"False"
"hand","1681339234",680178165,0,1,"False"
"hand","1681339235",188478946,0,1,"False"
"hand","1681339235",690291166,0,1,"False"
"hand","1681339237",684610366,0,1,"False"
"hand","1681339238",192123174,0,1,"False"
"hand","1681339238",690995693,0,1,"False"
"hand","1681339239",784807920,0,1,"False"
"hand","1681339240",292308568,0,1,"False"
"hand","1681339242",799170494,0,1,"True"
"hand","1681339243",323549032,0,1,"True"
"hand","1681339244",180313825,0,1,"False"
"hand","1681339244",684038400,0,1,"False"
"hand","1681339245",194369554,0,1,"False"
"hand","1681339245",677529573,0,1,"False"
"hand","1681339246",178674697,0,1,"False"
"hand","1681339246",679837226,0,1,"False"
"hand","1681339247",182811021,0,1,"False"
"hand","1681339247",689692974,0,1,"False"
"hand","1681339248",179122686,0,1,"False"
"hand","1681339248",680179119,0,1,"False"
"hand","1681339249",179350376,0,1,"False"
"hand","1681339249",679937601,0,1,"False"
"hand","1681339250",205892562,0,1,"False"
"hand","1681339250",678363323,0,1,"False"
"hand","1681339251",180445909,0,1,"False"
"hand","1681339251",682017326,0,1,"False"
"hand","1681339252",201347112,0,1,"False"
"hand","1681339252",683976888,0,1,"False"
"hand","1681339253",178288698,0,1,"False"
"hand","1681339253",681410312,0,1,"False"
"hand","1681339254",179771661,0,1,"False"
"hand","1681339254",678932905,0,1,"False"
"hand","1681339255",182971715,0,1,"False"
"hand","1681339255",678642034,0,1,"False"
"hand","1681339256",179675102,0,1,"False"
"hand","1681339256",695593118,0,1,"False"
"hand","1681339257",188162565,0,1,"False"
"hand","1681339257",678101539,0,1,"False"
"hand","1681339258",179879426,0,1,"False"
"hand","1681339258",683928012,0,1,"False"
"hand","1681339259",178862810,0,1,"False"
"hand","1681339259",678820848,0,1,"False"
"hand","1681339260",179592609,0,1,"False"
"hand","1681339260",677878856,0,1,"False"
"hand","1681339271",128898859,0,1,"False"
"hand","1681339272",191269397,0,1,"False"
"hand","1681339272",695713996,0,1,"False"
"hand","1681339273",191494464,0,1,"False"
"hand","1681339273",688988685,0,1,"False"
"hand","1681339274",189119577,0,1,"False"
"hand","1681339274",693278551,0,1,"False"
"hand","1681339275",187208890,0,1,"False"
"hand","1681339275",695948123,0,1,"False"
"hand","1681339276",192095756,0,1,"False"
"hand","1681339276",701692342,0,1,"False"
"hand","1681339277",189122200,0,1,"False"
"hand","1681339277",687519788,0,1,"False"
"hand","1681339278",189860820,0,1,"False"
"hand","1681339278",691355228,0,1,"False"
"hand","1681339279",191722393,0,1,"False"
"hand","1681339279",689106464,0,1,"False"
"hand","1681339280",189259767,0,1,"False"
"hand","1681339280",688417434,0,1,"False"
"hand","1681339281",192181348,0,1,"False"
"hand","1681339281",687161445,0,1,"False"
"hand","1681339282",196988105,0,1,"False"
"hand","1681339282",687510251,0,1,"False"
"hand","1681339283",190347671,0,1,"False"
"hand","1681339283",716285228,0,1,"False"
"hand","1681339284",188329935,0,1,"False"
"hand","1681339284",687655210,0,1,"False"
"hand","1681339285",190549135,0,1,"False"
"hand","1681339285",691330194,0,1,"False"
"hand","1681339286",198984622,0,1,"False"
"hand","1681339286",701853752,0,1,"False"
"hand","1681339287",189346551,0,1,"False"
"hand","1681339287",695244789,0,1,"False"
"hand","1681339288",191690921,0,1,"False"
"hand","1681339288",688493490,0,1,"False"
"hand","1681339289",188161373,0,1,"False"
"hand","1681339289",689132213,0,1,"False"
"hand","1681339290",195439577,0,1,"False"
"hand","1681339290",690659046,0,1,"False"
"hand","1681339291",198592662,0,1,"False"
"hand","1681339291",688232898,0,1,"False"
"hand","1681339292",189136743,0,1,"False"
"hand","1681339292",694195985,0,1,"False"
"hand","1681339293",190678119,0,1,"False"
"hand","1681339293",687475681,0,1,"False"
"hand","1681339294",190745830,0,1,"False"
"hand","1681339294",688045263,0,1,"False"
"hand","1681339295",192309617,0,1,"False"
"hand","1681339295",688755750,0,1,"False"
"hand","1681339296",189783811,0,1,"False"
"hand","1681339296",696791410,0,1,"False"
"hand","1681339297",192078113,0,1,"False"
"hand","1681339297",688671350,0,1,"False"
"hand","1681339298",189571380,0,1,"False"
"hand","1681339298",688972949,0,1,"False"
"hand","1681339299",196060657,0,1,"False"
"hand","1681339299",688076496,0,1,"False"
"hand","1681339300",193481922,0,1,"False"
"hand","1681339300",687145948,0,1,"False"
"hand","1681339301",189038038,0,1,"False"
"hand","1681339301",691611766,0,1,"False"
"hand","1681339302",191516876,0,1,"False"
"hand","1681339302",687614679,0,1,"False"
"hand","1681339303",190850496,0,1,"False"
"hand","1681339303",687105417,0,1,"False"
"hand","1681339304",188853263,0,1,"False"
"hand","1681339304",692405223,0,1,"False"
"hand","1681339305",192369937,0,1,"False"
"hand","1681339305",689339160,0,1,"False"
"hand","1681339306",189012765,0,1,"False"
"hand","1681339306",687484979,0,1,"False"
"hand","1681339307",189262390,0,1,"False"
"hand","1681339307",690081119,0,1,"False"
"hand","1681339308",189503431,0,1,"False"
"hand","1681339308",688441514,0,1,"False"
"hand","1681339309",192311525,0,1,"False"
"hand","1681339309",688589096,0,1,"False"
"hand","1681339310",188077926,0,1,"False"
"hand","1681339310",688055753,0,1,"False"
"hand","1681339311",188538312,0,1,"False"
"hand","1681339311",688716888,0,1,"False"
"hand","1681339312",189307212,0,1,"False"
"hand","1681339312",689153432,0,1,"False"
"hand","1681339313",192250013,0,1,"False"
"hand","1681339313",688476562,0,1,"False"
"hand","1681339314",191995382,0,1,"False"
"hand","1681339314",689572334,0,1,"False"
"hand","1681339315",188378572,0,1,"False"
"hand","1681339315",690171957,0,1,"False"
"hand","1681339316",193543910,0,1,"False"
"hand","1681339316",688994884,0,1,"False"
"hand","1681339317",192238807,0,1,"False"
"hand","1681339317",691516876,0,1,"False"
"hand","1681339318",188316106,0,1,"False"
"hand","1681339318",696471214,0,1,"False"
"hand","1681339319",191827058,0,1,"False"
"hand","1681339319",694978475,0,1,"False"
"hand","1681339320",192507505,0,1,"False"
"hand","1681339320",695412397,0,1,"False"
"hand","1681339321",188071489,0,1,"False"
"hand","1681339321",689093351,0,1,"False"
"hand","1681339322",191600084,0,1,"False"
"hand","1681339322",694374084,0,1,"False"
"hand","1681339323",188151597,0,1,"False"
"hand","1681339323",697061300,0,1,"False"
"hand","1681339324",189878940,0,1,"False"
"hand","1681339324",689915418,0,1,"False"
"hand","1681339325",188404560,0,1,"False"
"hand","1681339325",690294504,0,1,"False"
"hand","1681339326",193167924,0,1,"False"
"hand","1681339326",694785594,0,1,"False"
"hand","1681339327",189519405,0,1,"False"
"hand","1681339327",686586856,0,1,"False"
"hand","1681339328",192940235,0,1,"False"
"hand","1681339328",693765640,0,1,"False"
"hand","1681339329",193210363,0,1,"False"
"hand","1681339329",694335937,0,1,"False"
"hand","1681339330",188491344,0,1,"False"
"hand","1681339330",689342975,0,1,"False"
"hand","1681339331",190760135,0,1,"False"
"hand","1681339331",687848806,0,1,"False"
"hand","1681339332",190716743,0,1,"False"
"hand","1681339332",688570022,0,1,"False"
"hand","1681339333",196982622,0,1,"False"
"hand","1681339333",694870710,0,1,"False"
"hand","1681339334",194488763,0,1,"False"
"hand","1681339334",688249826,0,1,"False"
"hand","1681339335",191692829,0,1,"False"
"hand","1681339335",688591957,0,1,"False"
"hand","1681339336",188134193,0,1,"False"
"hand","1681339336",692117452,0,1,"False"
"hand","1681339337",188350915,0,1,"False"
"hand","1681339337",687869071,0,1,"False"
"hand","1681339338",199025630,0,1,"False"
"hand","1681339338",686690092,0,1,"False"
"hand","1681339339",193705558,0,1,"False"
"hand","1681339339",688995122,0,1,"False"
"hand","1681339340",188082933,0,1,"False"
"hand","1681339340",687514543,0,1,"False"
"hand","1681339341",190601825,0,1,"False"
"hand","1681339341",690756082,0,1,"False"
"hand","1681339342",189867019,0,1,"False"
"hand","1681339342",688440322,0,1,"False"
"hand","1681339343",191689252,0,1,"False"
"hand","1681339343",690429925,0,1,"False"
"hand","1681339344",187436342,0,1,"False"
"hand","1681339344",687673330,0,1,"False"
"hand","1681339345",187211513,0,1,"False"
"hand","1681339345",688248395,0,1,"False"
"hand","1681339346",189261674,0,1,"False"
"hand","1681339346",688970565,0,1,"False"
"hand","1681339347",194954156,0,1,"False"
"hand","1681339347",688478946,0,1,"False"
"hand","1681339348",202642202,0,1,"False"
"hand","1681339348",690951585,0,1,"False"
"hand","1681339349",187247514,0,1,"False"
"hand","1681339349",693583965,0,1,"False"
"hand","1681339350",188637495,0,1,"False"
"hand","1681339350",696063756,0,1,"False"
"hand","1681339351",188107967,0,1,"False"
"hand","1681339351",691973447,0,1,"False"
"hand","1681339352",187969446,0,1,"False"
"hand","1681339352",699820756,0,1,"False"
"hand","1681339353",190103530,0,1,"False"
"hand","1681339353",696460962,0,1,"False"
"hand","1681339354",189895629,0,1,"False"
"hand","1681339354",698163747,0,1,"False"
"hand","1681339355",188701868,0,1,"False"
"hand","1681339355",696434974,0,1,"False"
"hand","1681339356",189291238,0,1,"False"
"hand","1681339356",720495700,0,1,"False"
"hand","1681339357",201207876,0,1,"False"
"hand","1681339357",688957214,0,1,"False"
"hand","1681339358",188508510,0,1,"False"
"hand","1681339358",693075418,0,1,"False"
"hand","1681339359",188552618,0,1,"False"
"hand","1681339359",688772678,0,1,"False"
"hand","1681339360",188351154,0,1,"False"
"hand","1681339360",687585115,0,1,"False"
"hand","1681339361",188516855,0,1,"False"
"hand","1681339361",687623500,0,1,"False"
"hand","1681339362",193157672,0,1,"False"
"hand","1681339362",692765951,0,1,"False"
"hand","1681339363",190575122,0,1,"False"
"hand","1681339363",688005685,0,1,"False"
"hand","1681339364",188772916,0,1,"False"
"hand","1681339364",695037603,0,1,"False"
"hand","1681339365",188724517,0,1,"False"
"hand","1681339365",687526941,0,1,"False"
"hand","1681339366",188756227,0,1,"False"
"hand","1681339366",691999912,0,1,"False"
"hand","1681339367",195461750,0,1,"False"
"hand","1681339367",688429594,0,1,"False"
"hand","1681339368",188674449,0,1,"False"
"hand","1681339368",687161207,0,1,"False"
"hand","1681339369",504001379,NA,NA,"changing mode"
"hand","1681339372",386638879,0,0,"False"
"hand","1681339372",893299341,0,0,"False"
"hand","1681339373",803401470,1,0,"True"
"hand","1681339375",507634878,1,0,"True"
"hand","1681339377",127723693,1,0,"True"
"hand","1681339379",232107877,0,0,"False"
"hand","1681339379",727431058,0,0,"False"
"hand","1681339380",233064889,0,0,"False"
"hand","1681339380",727350950,0,0,"False"
"hand","1681339381",229792356,0,0,"False"
"hand","1681339381",727877140,0,0,"False"
"hand","1681339382",228913307,0,0,"False"
"hand","1681339382",729555130,0,0,"False"
"hand","1681339383",235385894,0,0,"False"
"hand","1681339383",732085943,0,0,"False"
"hand","1681339384",747339963,NA,NA,"changing mode"
"hand","1681339387",333114624,0,1,"False"
"hand","1681339387",837728500,0,1,"False"
"hand","1681339388",330910444,0,1,"False"
"hand","1681339388",831922531,0,1,"False"
"hand","1681339389",347441434,0,1,"False"
"hand","1681339389",829329013,0,1,"False"
"hand","1681339390",331470966,0,1,"False"
"hand","1681339390",845589399,0,1,"False"
"hand","1681339391",330322742,0,1,"False"
"hand","1681339391",830778598,0,1,"False"
"hand","1681339392",330941438,0,1,"False"
"hand","1681339392",834076166,0,1,"False"
"hand","1681339393",334453105,0,1,"False"
"hand","1681339393",829874515,0,1,"False"
"hand","1681339394",331536054,0,1,"False"
"hand","1681339394",829928636,0,1,"False"
"hand","1681339395",333030223,0,1,"False"
"hand","1681339395",846541643,0,1,"True"
"hand","1681339396",324419260,0,1,"True"
"hand","1681339398",28891324,0,1,"True"
"hand","1681339399",449039459,2,1,"True"
"hand","1681339400",683353662,1,1,"True"
"hand","1681339401",627648115,1,1,"True"
"hand","1681339402",562749862,1,1,"True"
"hand","1681339403",983784198,0,1,"False"
"hand","1681339404",485831022,0,1,"False"
"hand","1681339404",988961935,0,1,"False"
"hand","1681339405",486701488,0,1,"False"
"hand","1681339405",989563465,0,1,"False"
