source,time_s,time_ns,action,controller_state,hand_in_frame
"xbox","1681250735","292053461","0","1",""
"xbox","1681250735","392210245","0","1",""
"xbox","1681250735","492218017","0","1",""
"xbox","1681250735","592204332","0","1",""
"xbox","1681250735","692216157","5","1",""
"xbox","1681250736","323689937","5","1",""
"xbox","1681250736","817347526","0","1",""
"xbox","1681250736","917513132","0","1",""
"xbox","1681250737","17502784","0","1",""
"xbox","1681250737","117462873","0","1",""
"xbox","1681250737","217503786","0","1",""
"xbox","change mode","1681250737","317564010","",""
"xbox","change mode","1681250737","417535066","",""
"xbox","1681250737","517513990","0","1",""
"xbox","1681250737","617468357","0","1",""
"xbox","1681250737","717513561","0","1",""
"xbox","1681250737","817454338","0","1",""
"xbox","1681250737","917451620","0","1",""
"xbox","1681250738","17486810","0","1",""
"xbox","1681250738","117507219","0","1",""
"xbox","1681250738","217527866","0","1",""
"xbox","1681250738","317445039","0","1",""
"xbox","1681250738","417494058","3","1",""
"xbox","1681250739","241541385","3","1",""
"xbox","1681250739","953646659","3","1",""
"xbox","1681250740","626974582","3","1",""
"xbox","1681250741","297189474","3","1",""
"xbox","1681250741","964224338","3","1",""
"xbox","1681250742","616406440","3","1",""
"xbox","1681250743","242988824","3","1",""
"xbox","1681250743","882290601","3","1",""
"xbox","1681250744","512500762","3","1",""
"xbox","1681250745","139762401","3","1",""
"xbox","1681250745","788339614","3","1",""
"xbox","1681250746","427801370","3","1",""
"xbox","1681250747","48849344","3","1",""
"xbox","1681250747","710473775","3","1",""
"xbox","1681250748","309007167","3","1",""
"xbox","1681250748","908212661","3","1",""
"xbox","1681250749","478307008","3","1",""
"xbox","1681250750","56733608","3","1",""
"xbox","1681250750","617528676","0","1",""
"xbox","1681250750","717728853","3","1",""
"xbox","1681250751","437229871","3","1",""
"xbox","1681250751","995726823","3","1",""
"xbox","1681250752","582636833","3","1",""
"xbox","1681250753","164512157","3","1",""
"xbox","1681250753","723439931","3","1",""
"xbox","1681250754","309919118","3","1",""
"xbox","1681250754","910334110","3","1",""
"xbox","1681250755","512775897","3","1",""
"xbox","1681250756","136437654","3","1",""
"xbox","1681250756","698293924","3","1",""
"xbox","1681250757","288315296","3","1",""
"xbox","1681250757","855019092","0","1",""
"xbox","1681250757","955128431","0","1",""
"xbox","1681250758","55094480","6","1",""
"xbox","1681250758","787576675","6","1",""
"xbox","1681250759","251727104","6","1",""
"xbox","1681250759","604889392","0","1",""
"xbox","1681250759","705030441","0","1",""
"xbox","1681250759","805211544","0","1",""
"xbox","change mode","1681250759","905129194","",""
"xbox","change mode","1681250760","5037307","",""
"xbox","1681250760","105084657","0","1",""
"xbox","1681250760","205023050","0","1",""
"xbox","1681250760","305057764","0","1",""
"xbox","1681250760","405087471","0","1",""
"xbox","1681250760","505040645","0","1",""
"xbox","1681250760","605050325","0","1",""
"xbox","1681250760","705044507","0","1",""
"xbox","1681250760","805062294","0","1",""
"xbox","1681250760","905072212","0","1",""
"xbox","1681250761","5073547","0","1",""
"xbox","1681250761","105040788","0","1",""
"xbox","1681250761","205212593","0","1",""
"xbox","1681250761","305070161","0","1",""
"xbox","1681250761","405027866","0","1",""
"xbox","1681250761","505041599","0","1",""
"xbox","1681250761","605051279","0","1",""
"xbox","1681250761","705062866","0","1",""
"xbox","1681250761","805090665","4","1",""
"xbox","1681250762","655481815","6","1",""
"xbox","1681250763","417570829","6","1",""
"xbox","1681250763","790524244","6","1",""
"xbox","1681250763","890609502","6","1",""
"xbox","1681250763","990572452","6","1",""
"xbox","1681250764","90566873","6","1",""
"xbox","1681250764","190593242","6","1",""
"xbox","1681250764","290611028","6","1",""
"xbox","1681250764","390598773","6","1",""
"xbox","1681250764","490562915","6","1",""
"xbox","1681250764","590601682","6","1",""
"xbox","1681250764","690600395","6","1",""
"xbox","1681250764","790588617","6","1",""
"xbox","1681250764","890587568","6","1",""
"xbox","1681250764","990574836","6","1",""
"xbox","1681250765","90642929","6","1",""
"xbox","1681250765","190582275","6","1",""
"xbox","1681250765","290559053","6","1",""
"xbox","1681250765","390557765","6","1",""
"xbox","1681250765","490602493","0","1",""
